id,question,answer1
705,"dạ thưa thầy cô, theo em được biết thì xét tuyển theo hồ sơ năng lực kết hợp phỏng vấn, điều kiện là Điểm trung bình chung học tập từng năm lớp 10, 11, 12 đạt từ 8.0 trở lên mà còn lâu mới kết thúc năm học 12 thì làm sao để biết điểm năm 12 có >= 8 hay không để đăng ký ạ?",Chỉ yêu cầu 5 kỳ với thí sinh lớp 12 nên em không cần kê khai kỳ 2 lớp 12 nhé.
706,"Cho em hỏi nếu trúng tuyển theo diện tài năng thì có thể xét nguyện vọng khác ở kì thi THPTQG không ạ, với thời hạn xác nhận nhập học là bao lâu, nếu em đỗ diện tài năng nhưng em muốn đợi điểm chuẩn kì thi THPTQG ở một số trường khác mới quyết định xác nhận nhập học bên mình thì có được không ạ ","Câu hỏi này ĐÃ TRẢ LỜI RẤT LÀ NHIỀU LẦN RỒI.
Em hãy xem câu trả lời ở đây: https://ts.hust.edu.vn/hoi-dap/dang-ky-xet-tuyen-thang-va-thi-tn-thpt-bai-thi-tu-duy-co-phai-la-bat-buoc-khi-vao-bach-khoa"
707,"Thầy cô cho em hỏi là hiện nay em muốn xét tuyển theo hình thức tài năng. Nhưng hiện nay giấy chứng nhận giải của em chưa được thành phố cấp về thì em phải xin giấy xác nhận của trường đứng không ạ? Và trong đơn xác nhận giải thưởng thì ghi những thông tin gì ạ gì ạ (chẳng hạn như điểm số thi, khu vực thi,....)?  Các thầy cô có thể cho em 1 mẫu đơn xác nhận giải được không ạ! em xin trân thành cảm ơn!","Chào em,
Em có thể xin xác nhận từ nhà trường trong lúc chờ giấy chứng nhận giải từ thành phố để nộp lên trước và cập nhật lại trên hệ thống trước 18/4/2021.
Nội dung xác nhận đều có mẫu từ của Bộ GD&ĐT, em chủ động lên trường hỏi các thầy cô."
708,Cho em hỏi điều kiện sơ tuyển học bạ các diện năm 2021 là gì?,"1/ Điều kiện sơ tuyển học bạ các diện năm 2021 như sau:
(*) Điều kiện sơ tuyển học bạ diện thi TN THPT
Điểm trung bình 6 học kỳ mỗi môn học THPT trong tổ hợp sơ tuyển đạt từ 7,0 trở lên (điểm các kỳ có thể bù trừ cho nhau MIỄN LÀ trung bình chung phải đạt từ 7,0 trở lên). 
Ví dụ:
Bạn A thi tổ hợp A00 (Toán - Lý - Hóa). 
- Bạn A đạt điểm 6 kỳ môn Toán THPT là: 7 - 8 - 6 - 9 - 9 - 10 = 49. Bình quân 6 kỳ là 8,2 ≥ 7,0 => Bạn A ĐẠT môn Toán (Mặc dù có 1 kỳ bị 6 điểm môn Toán).
- Bạn A đạt điểm 6 kỳ môn Lý THPT là: 6 - 6 - 6 - 7 - 7 - 9 = 41. Bình quân 6 kỳ là 6,83 < 7,0 => Bạn A KHÔNG ĐẠT môn Lý.
- Bạn A đạt điểm 6 kỳ môn Hóa THPT là: 8 - 8 - 8 - 9 - 9 - 10 = 52. Bình quân 6 kỳ là 8,67 ≥ 7,0 => Bạn A ĐẠT môn Hóa.
Vậy, tổng kết lại, bạn A KHÔNG ĐẠT điều kiện học bạ vì có môn Lý (6,83 < 7,0) => KHÔNG ĐỦ ĐIỀU KIỆN SƠ TUYỂN HỒ SƠ
 
(*) Điều kiện sơ tuyển học bạ diện thi Bài kiểm tra tư duy
Thí sinh sẽ bắt đầu đăng ký bài kiểm tra tư duy trên hệ thống dangkytuyensinh.hust.edu.vn kể từ 28/4/2021. Và phải chọn tổ hợp sẽ thi tự chọn BK1, BK2, BK3
Với BK1: Điểm trung bình chung các học kỳ môn Toán, Lý, Hóa (ở THPT) đạt từ 7,0 trở lên (điểm các kỳ có thể bù trừ cho nhau nhưng trung bình chung phải đạt từ 7,0 trở lên).
Với BK2: Điểm trung bình chung các học kỳ môn Toán, Hóa, Sinh (ở THPT) đạt từ 7,0 trở lên (điểm các kỳ có thể bù trừ cho nhau nhưng trung bình chung phải đạt từ 7,0 trở lên).
Với BK3: Điểm trung bình chung các học kỳ môn Toán, Tiếng Anh (ở THPT) đạt từ 7,0 trở lên (điểm các kỳ có thể bù trừ cho nhau nhưng trung bình chung phải đạt từ 7,0 trở lên).
 
(*) Điều kiện sơ tuyển học bạ diện xét tuyển thẳng 1.2 và 1.3 (Theo Chứng chỉ ACT/A-LEVEL/SAT/IELTS và theo Hồ sơ)
Điểm trung bình chung học tập từng năm học lớp 10, 11 và 12 các môn (Trừ Giáo dục quốc phòng và Thể dục) đạt từ 8,0 trở lên (Điểm các môn có thể bù trừ cho nhau, miễn là trung bình chung từng năm học trên 8,0)
 
(*) Điều kiện sơ tuyển học bạ diện xét tuyển thẳng (Theo HSG quốc gia/quốc tế)
- Thí sinh được công nhận tốt nghiệp THPT
(Không yêu cầu điều kiện điểm trung bình chung học tập từng năm)"
709,Cho em hỏi là: nếu em trúng xét tuyển tài năng nhưng khi thi THPT thì đủ điểm vào ngành khác thì em có được bỏ kết quả xét tuyển tài năng và vào ngành kia không ạ?,"Chào em,
Câu hỏi này đã trả lời nhiều lần rồi. Em tìm kiếm ở mục Hỏi đáp trước khi đặt câu hỏi!
Em phải xác nhận kết quả trúng tuyển thẳng TRƯỚC KHI DIỄN RA KỲ THI TỐT NGHIỆP TN THPT. Nếu em không xác nhận, bỏ qua quyền lợi tuyển thẳng và tiếp tục thi TN THPT. Thì cho dù em đậu hay trượt, cũng không thể quay lại chọn tuyển thẳng nữa!"
710,"Nếu em thi bài thi tư duy đạt chuẩn thì em điểm tốt nghiệp của em cần tiêu chuẩn gì ko ạ ?
 ","Chào em,
Em có thể xét tuyển vào ĐHBKHN bằng 3 con đường:
1- Xét tuyển thẳng
2- Xét bằng kết quả bài kiểm tra tư duy
3- Xét bằng điểm thi TN THPT
Vậy nên nếu em chọn con đường 2, xét bằng kết quả bài kiểm tra tư duy thì em chỉ cần ĐẬU TỐT NGHIỆP. 
Và đảm bảo điều kiện sơ tuyển học bạ: Trung bình chung các môn thuộc tổ hợp xét tuyển đạt từ 7,0 trở lên"
711,"Cho em hỏi thủ tục làm hồ sơ để xét tuyển thẳng bằng hồ sơ năng lực cho đối tượ ạng đạt giải HSG tỉnh ạ!
 ","Chào em,
Thủ tục đăng ký hồ sơ xét tuyển thẳng là đăng ký online theo hướng trên website tuyển sinh. Nên em hãy đọc kỹ hướng dẫn tại đây để thực hiện: https://ts.hust.edu.vn/tin-tuc/huong-dan-dang-ky-tuyen-sinh-dai-hoc-2021"
712,"Trong quá trình hoàn thiện hồ sơ em có một số thắc mắc như sau:
1. Điểm thành tích học tập
Theo thông tin của nhà trường thì mục này sẽ được tính điểm theo công thức:

Theo bảng quy đổi thì em là
+ Thành viên đội tuyển Tỉnh/Thành phố dự thi QG sẽ được +35 điểm
+ Học sinh trường chuyên được +15 điểm
Như vậy, phần này em phải được 40 điểm tổng chứ ạ
2. Em có upload một số thành tích và giải thưởng khác nhưng không được cộng điểm thưởng

Kết quả đánh giá hiện tại của em

Rất mong nhận được phản hồi của hội đồng tuyển sinh. Em xin cảm ơn.
 ","Chào em,
Em hãy cung cấp số CMND và gửi thông tin về trường hợp của em cho thầy Vũ Duy Hải - Phó trưởng phòng Tuyển sinh nhé. 
Email của thầy Hải: hai.vuduy@hust.edu.vn"
713,"Thầy cô cho em hỏi rằng phần điền thông tin chug cần địa chỉ, chỗ cần điền số nhà, đường mà em ở nông thôn thì em điền thôn vào đấy đúng không ạ","Chào em, 
Em điền theo thực tế nơi em đang sống. Em ở ""Thôn/Xóm X"" thì em điền thực tế như vậy"
714,"Theo em biết trường sẽ tổ chức phỏng vấn vào đầu tháng 5 này, vậy thì:
Trường sẽ tổ chức phỏng vấn diện 1.3 ở đâu onl hay off và nếu tổ chức phỏng vấn onl thì sẽ phỏng vấn qua ứng dụng nào?
Sau phỏng vấn bao lâu thì trường công bố điểm phỏng vấn?
Hiện em có 2 giải hsg thành phố nữa thì điểm cộng thêm vào điểm thưởng hay điểm phỏng vấn hay mục khác ạ?
Em cảm ơn!","Chào em,
Câu trả lời cho câu hỏi này em xem tại đây: https://ts.hust.edu.vn/hoi-dap/khi-nao-phong-van"
715,"Thầy cô cho em hỏi với ạ.Năm lớp 10 em có tham gia kì thi Toán quốc tế AMC và có giải ạ.Nhưng kì thi này lại không thuộc mục nào trong Phần ""Các thành tích, giải thưởng khác"" ở trong phần đăng kí xét tuyển hồ sơ năng lực online ạ.Vậy giải của em có được thêm vào phần đăng kí xét tuyển hồ sơ năng lực không ạ?Nếu có thì em sẽ điền giải vào mục nào ạ.Em xin cảm ơn ạ.
 
 ","Chào em,
Em cứ chọn 1 giải thưởng liên quan trong mục Giải/thành tích khác để tải giải thưởng này của em lên. Sau đó, tại buổi phỏng vấn, các thầy cô sẽ đánh giá và cho điểm cụ thể với giải thưởng của em."
716,Thư giới thiệu bản thân em đánh bằng Word và không có chữ ký có được không ạ,"Chào em,
Thư giới thiệu em nên in ra ký tươi sau đó chụp và tải lại lên hệ thống nhé
Thư giới thiệu em gõ word cũng được, miễn là sạch đẹp dễ nhìn"
717,"Thư giới thiệu của em có 2 trang, mà trên web chỉ cho tải lên 1 ảnh thì làm như thế nào ạ?","Em hãy chuyển 2 trang ảnh về 1 file PDF để tải lên. Em có thể dùng chức năng convert online từ file ảnh (Chế độ Multi pictures) sang 1 file PDF tại những website hỗ trợ chuyển đổi trực tuyến. Tra google ""convert to pdf"" sẽ có rất nhiều.
VD: https://www.freepdfconvert.com/vi"
718,"Các thầy cô cho em hỏi ở phần giải thưởng khác mà em có giải cụm thì chọn mục gì trong select ạ, tại em chỉ thấy có giải từ cấp tỉnh thành phố trở lên ạ?","Chào em,
Các giải cấp cụm em cho vào mục Giải/Thành tích khác nhé"
719,"Em có thắc mắc như sau ạ
Em từng tham dự kì thi HSG QG thì có cần làm thủ tục gì để xác minh không ạ? 
 
 
 ","Chào em,
Em chỉ cần tải lên các minh chứng online lên website dangkytuyensinh.hust.edu.vn là được nhé. Sau này, nếu em trúng tuyển, nhà trường sẽ yêu cầu em bổ sung Giấy chứng nhận giải thưởng (bản gốc) sau.
Xem hướng dẫn tại đây: https://ts.hust.edu.vn/tin-tuc/huong-dan-dang-ky-tuyen-sinh-2022-xet-tuyen-tai-nang
(Các bạn từng tham dự, đạt giải trong các kỳ thi HSG QG, QT; đều sẽ có thông tin từ các Sở, Bộ, Ban ngành, nên nhà trường sẽ tự kiểm chứng được. Em yên tâm!)"
720,"Em có nhận được thanh toán trên viettelpay rồi ạ, nhưng email vẫn chưa nhận được là sao ạ?","Chào em,
Em thanh toán trên app Viettelpay thành công là được. Sẽ KHÔNG CÓ bất kỳ email báo thành công nào, mà thay vào đó em login vào website dangkytuyensinh.hust.edu.vn. 
Sau 2 ngày làm việc kể từ khi thanh toán Viettelpay thành công kiểm tra tình trạng đóng tiền thành ""Đã đóng"" là được."
721,cho em hỏi nếu chứng nhận học sinh giỏi hiện tại em chỉ có bản pdf thì có được chấp nhận không ạ,"Được em nhé,
PDF nó chỉ là hình thức file để truyền tải thông tin giữa 2 bên thôi mà em!"
722,cho em hỏi là thí sinh xét tuyển theo phương thức 1.3 thì điểm thi THPT QG có cần phải vượt ngưỡng điểm sàn (23đ) của trường không ạ,"Chào em,
Em cần đạt điều kiện sơ tuyển học bạ là đạt học sinh giỏi từng năm học và tốt nghiệp TN THPT nhé"
723,Ở phần giải khác em có điền 1 giải tp lớp 8 thì có sao không ạ,"Chào em,
Em tải thừa giải thường cũng không sao. Ban tuyển sinh chỉ tính những giải hợp lệ bậc THPT (Lớp 10, 11, 12) em nhé"
724,"cho em hỏi cơ chế tính điểm thưởng với ạ, em thấy có 1 số bạn chọn khoa như em và có các thành tích ngang với em có điểm thưởng nhưng em thì ko có ạ",Hóng với vì mình cũng 0 điểm thưởng và đang cập nhật thành tích vì trước đó mình chưa thêm vào mục thành tích khác.
725,"Em có giải thưởng ở trại hè Hùng Vương, thì em có được thêm vào mục các thành tích, giải thưởng khác không ạ?","Chào em,
Có em cứ thêm vào nhé. Ban tuyển sinh sẽ đánh giá giải phụ tại buổi phỏng vấn và cho điểm sau."
726,"Em chào thầy cô ạ E
m được giải nhất ban A gồm 3 môn Toán, Lý, Hóa của Tỉnh Nam Định. Vậy khi em làm hồ sơ, trong mục chọn môn thi đạt giải thì em tích vào ô của môn đạt điểm cao nhất trong 3 môn em thi đúng không ạ?
Em cảm ơn ạ","Chào em,
Trường hợp của em đạt giải nhất ban A gồm 3 môn Toán, Lý, Hóa tỉnh Nam Định thì sẽ thực hiện lựa chọn như sau:
Mục 4. Chọn tổ hợp xét tuyển
Em phải chọn vào tổ hợp ĐÚNG như 3 môn em đã thi. Ở đây, em phải chọn tổ hợp A00. (Vì em thi Toán, Lý, Hóa)

Phần 5. Thành tích học tập. Tại Mục 5.1. Giải học sinh giỏi. 
Em được tùy chọn 1 trong 3 môn Toán hoặc Lý hoặc Hóa ở ô môn thi.
"
727,"Ban tuyển sinh cho em hỏi:
1, Em đọc được là ""Cụ thể, Trường ĐHBK Hà Nội quy định, tham gia xét tuyển thẳng theo hồ sơ năng lực là học sinh THPT có điểm trung bình chung học tập các môn (trừ 2 môn Thể dục và Giáo dục Quốc phòng) từng năm học lớp 10, 11, 12 đạt từ 8,0 trở lên và đáp ứng một trong những điều kiện"" thì ""điểm trung bình chung học tập các môn (trừ 2 môn Thể dục và Giáo dục Quốc phòng) từng năm học lớp 10, 11, 12"" là TỪNG MÔN (trừ 2 môn Thể Dục và GDQP) của từng năm phải trên 8.0 hay là điểm trung bình của TẤT CẢ CÁC MÔN cộng lại (trừ 2 môn) trên 8.0 ạ?
2, Bên cạnh đó: ""Điểm học lực (tối đa 40 điểm) + Điểm thành tích (tối đa 40 điểm) + Điểm phỏng vấn (tối đa 20 điểm)"", tức có ""Điểm thành tích (tối đa 40 điểm)"", nhưng dưới lại có
                                 ""Điểm thành tích = Max [mục 1/mục 2/mục 3] + mục 4 + mục 5""
thì sẽ tính điểm như bên dưới (tổng điểm của em là 25+15+5 = 45 > 40), hay nếu vượt quá thì tính là 40, sau đó điểm đánh giá năng lực trước phỏng vấn sẽ luôn < 80 ạ?
Em xin cảm ơn!","1) Cách tính và cách hiểu đơn giản nhất là khi tính trung bình chung: Em chỉ tính của 10 môn, không tính 12 môn (gồm Thể dục và Giáo dục quốc phòng).
VD năm lớp 10: Trung bình chung 10 môn từ 8,0 trở lên
VD năm lớp 11: Trung bình chung 10 môn từ 8,0 trở lên
VD năm lớp 12: Trung bình chung 10 môn từ 8,0 trở lên
2) Điểm tính max là 40 tức em trên 40 sẽ vẫn chỉ tính 40."
